Date,Open,High,Low,Close,Volume,Award Amount,Company Name,Delta % Close - Open,Delta % High - Low
2023-02-27,8.12,8.2299,7.96,8.03,35270013.0,0,PALANTIR TECHNOLOGIES INC.,-1.1083743842364515,3.3907035175879487
2023-02-24,7.94,8.2,7.87,8.09,41518558.0,0,PALANTIR TECHNOLOGIES INC.,1.8891687657430662,4.193138500635314
2023-02-23,8.42,8.48,7.91,8.17,60015539.0,0,PALANTIR TECHNOLOGIES INC.,-2.969121140142518,7.206068268015174
2023-02-22,8.48,8.625,8.16,8.36,55345996.0,0,PALANTIR TECHNOLOGIES INC.,-1.4150943396226532,5.698529411764705
2023-02-21,9.01,9.1,8.4,8.47,65226614.0,0,PALANTIR TECHNOLOGIES INC.,-5.993340732519414,8.333333333333325
2023-02-17,9.57,9.71,9.085,9.2,62137799.0,0,PALANTIR TECHNOLOGIES INC.,-3.866248693834911,6.879471656576774
2023-02-16,9.65,10.31,9.6,9.71,88638835.0,0,PALANTIR TECHNOLOGIES INC.,0.6217616580310932,7.395833333333343
2023-02-15,9.16,10.23,9.11,10.11,153514526.0,0,PALANTIR TECHNOLOGIES INC.,10.371179039301301,12.29418221734359
2023-02-14,8.59,9.295,8.23,9.22,216055237.0,0,PALANTIR TECHNOLOGIES INC.,7.334109429569276,12.940461725394888
2023-02-13,7.58,7.775,7.45,7.61,87397065.0,0,PALANTIR TECHNOLOGIES INC.,0.39577836411609824,4.362416107382552
2023-02-10,7.79,7.86,7.46,7.51,43042403.0,0,PALANTIR TECHNOLOGIES INC.,-3.594351732991017,5.361930294906172
2023-02-09,8.34,8.43,7.94,7.95,33366661.0,0,PALANTIR TECHNOLOGIES INC.,-4.676258992805751,6.171284634760696
2023-02-08,8.25,8.57,8.17,8.22,35105483.0,0,PALANTIR TECHNOLOGIES INC.,-0.3636363636363559,4.895960832313346
2023-02-07,8.33,8.41,8.06,8.33,42201785.0,0,PALANTIR TECHNOLOGIES INC.,0.0,4.342431761786596
2023-02-06,8.31,8.535,8.24,8.31,38845474.0,0,PALANTIR TECHNOLOGIES INC.,0.0,3.5800970873786397
2023-02-03,8.54,8.9,8.3732,8.41,64785463.0,0,PALANTIR TECHNOLOGIES INC.,-1.5222482435597076,6.291501457029566
2023-02-02,8.51,9.21,8.47,8.99,71889705.0,0,PALANTIR TECHNOLOGIES INC.,5.6404230317273845,8.73671782762692
2023-02-01,7.73,8.22,7.6803,8.2,50123739.0,0,PALANTIR TECHNOLOGIES INC.,6.080206985769713,7.027069255107232
2023-01-31,7.41,7.82,7.38,7.78,40984037.0,0,PALANTIR TECHNOLOGIES INC.,4.993252361673416,5.962059620596212
2023-01-30,7.5,7.61,7.36,7.37,28567795.0,0,PALANTIR TECHNOLOGIES INC.,-1.7333333333333318,3.3967391304347823
2023-01-27,7.19,7.73,7.14,7.55,37555172.0,0,PALANTIR TECHNOLOGIES INC.,5.006954102920715,8.263305322128863
2023-01-26,7.37,7.45,7.04,7.24,28005624.0,0,PALANTIR TECHNOLOGIES INC.,-1.7639077340569864,5.8238636363636385
2023-01-25,6.92,7.27,6.69,7.22,37147944.0,0,PALANTIR TECHNOLOGIES INC.,4.335260115606934,8.669656203288477
2023-01-24,7.0,7.42,7.0,7.02,22649500.0,0,PALANTIR TECHNOLOGIES INC.,0.28571428571427965,5.999999999999999
2023-01-23,7.03,7.41,6.991,7.38,31633292.0,0,PALANTIR TECHNOLOGIES INC.,4.978662873399711,5.9934201115720285
2023-01-20,6.76,7.06,6.72,7.02,28751729.0,0,PALANTIR TECHNOLOGIES INC.,3.8461538461538427,5.0595238095238075
2023-01-19,6.8,6.895,6.67,6.73,24841655.0,0,PALANTIR TECHNOLOGIES INC.,-1.0294117647058736,3.37331334332833
2023-01-18,7.155,7.3,6.88,6.9,32743429.0,0,PALANTIR TECHNOLOGIES INC.,-3.5639412997903546,6.104651162790697
2023-01-17,6.99,7.15,6.73,7.07,30910341.0,0,PALANTIR TECHNOLOGIES INC.,1.1444921316165961,6.2407132243684975
2023-01-13,6.84,7.01,6.81,6.96,20981000.0,0,PALANTIR TECHNOLOGIES INC.,1.7543859649122824,2.936857562408226
2023-01-12,7.01,7.05,6.78,7.01,30152469.0,0,PALANTIR TECHNOLOGIES INC.,0.0,3.982300884955746
2023-01-11,6.84,6.99,6.76,6.98,25936693.0,0,PALANTIR TECHNOLOGIES INC.,2.0467836257310026,3.402366863905332
2023-01-10,6.5,6.72,6.49,6.7,28236577.0,0,PALANTIR TECHNOLOGIES INC.,3.0769230769230793,3.543913713405231
2023-01-09,6.49,6.67,6.4,6.5,31028876.0,0,PALANTIR TECHNOLOGIES INC.,0.15408320493065927,4.218749999999993
2023-01-06,6.4,6.4499,6.09,6.4,30596404.0,0,PALANTIR TECHNOLOGIES INC.,0.0,5.909688013136298
2023-01-05,6.45,6.49,6.25,6.32,34185994.0,0,PALANTIR TECHNOLOGIES INC.,-2.0155038759689905,3.840000000000003
2023-01-04,6.48,6.675,6.37,6.58,31660509.0,0,PALANTIR TECHNOLOGIES INC.,1.5432098765432043,4.788069073783355
2023-01-03,6.58,6.64,6.275,6.39,29969947.0,0,PALANTIR TECHNOLOGIES INC.,-2.8875379939209784,5.816733067729072
2022-12-30,6.19,6.42,6.19,6.42,27830898.0,0,PALANTIR TECHNOLOGIES INC.,3.7156704361873913,3.7156704361873913
2022-12-29,6.1,6.525,6.1,6.4,42694169.0,0,PALANTIR TECHNOLOGIES INC.,4.918032786885258,6.96721311475411
2022-12-28,5.98,6.17,5.95,6.07,30096787.0,0,PALANTIR TECHNOLOGIES INC.,1.5050167224080242,3.6974789915966344
2022-12-27,6.15,6.22,5.92,6.0,34573340.0,0,PALANTIR TECHNOLOGIES INC.,-2.439024390243908,5.067567567567564
2022-12-23,6.27,6.3,6.07,6.29,20418981.0,0,PALANTIR TECHNOLOGIES INC.,0.3189792663476948,3.7891268533772573
2022-12-22,6.37,6.38,6.18,6.32,28065983.0,0,PALANTIR TECHNOLOGIES INC.,-0.7849293563579249,3.23624595469256
2022-12-21,6.24,6.52,6.04,6.5,34408622.0,0,PALANTIR TECHNOLOGIES INC.,4.1666666666666625,7.947019867549661
2022-12-20,6.29,6.54,6.2,6.31,30215576.0,0,PALANTIR TECHNOLOGIES INC.,0.31796502384737,5.483870967741932
2022-12-19,6.8,6.83,6.32,6.35,41511615.0,0,PALANTIR TECHNOLOGIES INC.,-6.6176470588235325,8.069620253164553
2022-12-16,7.02,7.08,6.76,6.9,32655552.0,0,PALANTIR TECHNOLOGIES INC.,-1.7094017094016984,4.733727810650891
2022-12-15,7.17,7.298,7.01,7.01,25417145.0,0,PALANTIR TECHNOLOGIES INC.,-2.231520223152024,4.1084165477888765
2022-12-14,7.5,7.6,7.265,7.35,22653792.0,0,PALANTIR TECHNOLOGIES INC.,-2.000000000000005,4.611149346180317
2022-12-13,7.73,7.97,7.49,7.5,41033831.0,0,PALANTIR TECHNOLOGIES INC.,-2.975420439844766,6.408544726301729
2022-12-12,7.11,7.31,7.09,7.29,22672395.0,0,PALANTIR TECHNOLOGIES INC.,2.531645569620249,3.102961918194637
2022-12-09,7.06,7.19,7.03,7.11,23367305.0,0,PALANTIR TECHNOLOGIES INC.,0.708215297450435,2.2759601706970147
2022-12-08,7.1,7.27,6.94,7.12,23107690.0,0,PALANTIR TECHNOLOGIES INC.,0.28169014084507693,4.755043227665694
2022-12-07,7.08,7.35,7.02,7.07,28351611.0,0,PALANTIR TECHNOLOGIES INC.,-0.14124293785310432,4.700854700854702
2022-12-06,7.19,7.195,6.88,6.99,32868065.0,0,PALANTIR TECHNOLOGIES INC.,-2.7816411682892928,4.578488372093029
2022-12-05,7.62,7.695,7.105,7.19,32158154.0,0,PALANTIR TECHNOLOGIES INC.,-5.643044619422569,8.304011259676281
2022-12-02,7.615,7.76,7.5,7.66,18794030.0,0,PALANTIR TECHNOLOGIES INC.,0.5909389363099137,3.4666666666666637
2022-12-01,7.51,7.88,7.47,7.86,34424376.0,0,PALANTIR TECHNOLOGIES INC.,4.660452729693749,5.488621151271756
2022-11-30,7.14,7.51,7.0325,7.5,32745744.0,0,PALANTIR TECHNOLOGIES INC.,5.042016806722694,6.789904017063633
2022-11-29,7.2,7.3,7.05,7.08,22150765.0,0,PALANTIR TECHNOLOGIES INC.,-1.666666666666668,3.546099290780142
2022-11-28,7.23,7.4,7.15,7.16,19467050.0,0,PALANTIR TECHNOLOGIES INC.,-0.9681881051175696,3.4965034965034962
2022-11-25,7.32,7.3394,7.19,7.28,10824422.0,0,PALANTIR TECHNOLOGIES INC.,-0.5464480874316944,2.0778859527120996
2022-11-23,7.25,7.42,7.12,7.37,24182861.0,0,PALANTIR TECHNOLOGIES INC.,1.655172413793105,4.2134831460674125
2022-11-22,7.18,7.25,6.98,7.22,27327800.0,0,PALANTIR TECHNOLOGIES INC.,0.5571030640668528,3.8681948424068704
2022-11-21,7.31,7.32,7.07,7.19,36605643.0,0,PALANTIR TECHNOLOGIES INC.,-1.641586867305051,3.536067892503536
2022-11-18,7.76,7.79,7.31,7.39,27245241.0,0,PALANTIR TECHNOLOGIES INC.,-4.768041237113404,6.566347469220253
2022-11-17,7.83,7.88,7.525,7.62,33746453.0,"$16,686,647",PALANTIR USG INC,-2.6819923371647505,4.71760797342192
2022-11-16,8.18,8.24,8.0,8.06,28435997.0,0,PALANTIR TECHNOLOGIES INC.,-1.4669926650366654,3.0000000000000027
2022-11-15,8.45,8.47,8.155,8.34,34454137.0,0,PALANTIR TECHNOLOGIES INC.,-1.3017751479289874,3.862660944206025
2022-11-14,8.18,8.32,7.953,8.1,37313248.0,0,PALANTIR TECHNOLOGIES INC.,-0.9779951100244507,4.614610838677229
2022-11-11,7.48,8.42,7.375,8.41,55324135.0,0,PALANTIR TECHNOLOGIES INC.,12.433155080213899,14.169491525423727
2022-11-10,7.46,7.97,7.43,7.64,58579775.0,0,PALANTIR TECHNOLOGIES INC.,2.412868632707771,7.267833109017498
2022-11-09,7.12,7.185,6.95,6.98,42517300.0,0,PALANTIR TECHNOLOGIES INC.,-1.9662921348314562,3.3812949640287684
2022-11-08,7.08,7.42,6.91,7.21,56353934.0,0,PALANTIR TECHNOLOGIES INC.,1.8361581920903938,7.380607814761213
2022-11-07,7.78,7.85,6.89,7.02,99332839.0,0,PALANTIR TECHNOLOGIES INC.,-9.768637532133685,13.933236574746008
2022-11-04,8.19,8.2,7.65,7.93,64338926.0,0,PALANTIR TECHNOLOGIES INC.,-3.174603174603172,7.189542483660116
2022-11-03,8.07,8.3,7.87,8.08,36419546.0,0,PALANTIR TECHNOLOGIES INC.,0.12391573729863428,5.463786531130884
2022-11-02,8.7,8.76,8.2,8.22,36042604.0,0,PALANTIR TECHNOLOGIES INC.,-5.517241379310329,6.829268292682933
2022-11-01,8.99,9.06,8.56,8.65,29799983.0,0,PALANTIR TECHNOLOGIES INC.,-3.7819799777530574,5.841121495327103
2022-10-31,8.59,8.83,8.43,8.79,31376113.0,0,PALANTIR TECHNOLOGIES INC.,2.328288707799759,4.74495848161329
2022-10-28,8.55,8.66,8.365,8.64,20697363.0,0,PALANTIR TECHNOLOGIES INC.,1.0526315789473666,3.526598924088463
2022-10-27,8.68,8.78,8.46,8.6,28940839.0,0,PALANTIR TECHNOLOGIES INC.,-0.9216589861751161,3.7825059101654666
2022-10-26,8.48,9.05,8.39,8.57,33606930.0,0,PALANTIR TECHNOLOGIES INC.,1.0613207547169794,7.866507747318237
2022-10-25,8.36,8.66,8.36,8.66,31001500.0,0,PALANTIR TECHNOLOGIES INC.,3.5885167464114924,3.5885167464114924
2022-10-24,8.3,8.3,8.01,8.27,28062245.0,0,PALANTIR TECHNOLOGIES INC.,-0.3614457831325438,3.6204744069912724
2022-10-21,7.93,8.32,7.81,8.29,30705741.0,0,PALANTIR TECHNOLOGIES INC.,4.539722572509451,6.5300896286811865
2022-10-20,7.73,8.26,7.73,8.04,26689513.0,0,PALANTIR TECHNOLOGIES INC.,4.0103492884864,6.856403622250962
2022-10-19,8.06,8.125,7.845,7.91,26593980.0,0,PALANTIR TECHNOLOGIES INC.,-1.8610421836228332,3.5691523263225013
2022-10-18,8.15,8.33,8.04,8.16,37120360.0,0,PALANTIR TECHNOLOGIES INC.,0.12269938650306486,3.6069651741293653
2022-10-17,7.71,8.06,7.69,7.94,31751687.0,0,PALANTIR TECHNOLOGIES INC.,2.9831387808041563,4.811443433029909
2022-10-14,8.23,8.31,7.53,7.53,37484777.0,0,PALANTIR TECHNOLOGIES INC.,-8.505467800729042,10.358565737051796
2022-10-13,7.74,8.2,7.565,8.08,36040853.0,0,PALANTIR TECHNOLOGIES INC.,4.392764857881136,8.393919365498993
2022-10-12,8.06,8.1,7.82,8.07,30201563.0,0,PALANTIR TECHNOLOGIES INC.,0.12406947890818594,3.5805626598465388
2022-10-11,7.99,8.295,7.7,8.04,40775759.0,0,PALANTIR TECHNOLOGIES INC.,0.6257822277847176,7.727272727272724
2022-10-10,8.17,8.18,7.88,8.06,26923337.0,0,PALANTIR TECHNOLOGIES INC.,-1.346389228886162,3.807106598984769
2022-10-07,8.26,8.28,8.11,8.15,29550481.0,0,PALANTIR TECHNOLOGIES INC.,-1.3317191283292908,2.0961775585696665
2022-10-06,8.4,8.6,8.315,8.47,27653442.0,0,PALANTIR TECHNOLOGIES INC.,0.8333333333333366,3.4275405892964543
2022-10-05,8.26,8.485,8.075,8.42,37790218.0,0,PALANTIR TECHNOLOGIES INC.,1.9370460048426168,5.077399380804955
2022-10-04,8.48,8.61,8.34,8.46,36313344.0,0,PALANTIR TECHNOLOGIES INC.,-0.23584905660376854,3.237410071942441
2022-10-03,8.145,8.3,7.97,8.24,35523982.0,0,PALANTIR TECHNOLOGIES INC.,1.1663597298956494,4.140526976160615
2022-09-30,8.01,8.5,7.9709,8.13,47454794.0,0,PALANTIR TECHNOLOGIES INC.,1.4981273408239826,6.637895344314941
2022-09-29,8.05,8.33,7.78,8.08,57908658.0,0,PALANTIR TECHNOLOGIES INC.,0.37267080745340814,7.069408740359895
2022-09-28,7.63,8.0,7.62,7.94,31955946.0,"$20,973,895",PALANTIR TECHNOLOGIES INC.,4.06290956749673,4.986876640419946
2022-09-27,7.69,7.835,7.46,7.63,31794676.0,0,PALANTIR TECHNOLOGIES INC.,-0.7802340702210727,5.02680965147453
2022-09-26,7.35,7.83,7.35,7.53,45429792.0,0,PALANTIR TECHNOLOGIES INC.,2.4489795918367427,6.5306122448979655
2022-09-23,7.2,7.42,7.13,7.4,34197320.0,0,PALANTIR TECHNOLOGIES INC.,2.77777777777778,4.0673211781206176
2022-09-22,7.74,7.74,7.24,7.37,48859843.0,0,PALANTIR TECHNOLOGIES INC.,-4.780361757105944,6.906077348066299
2022-09-21,7.72,8.07,7.655,7.69,36814509.0,0,PALANTIR TECHNOLOGIES INC.,-0.3886010362694218,5.421293272370999
2022-09-20,7.78,7.915,7.6,7.62,30349629.0,"$17,292,876",PALANTIR TECHNOLOGIES INC.,-2.0565552699228813,4.144736842105268
2022-09-19,7.64,7.86,7.58,7.86,29238773.0,0,PALANTIR TECHNOLOGIES INC.,2.879581151832469,3.69393139841689
2022-09-16,7.75,7.93,7.64,7.78,42155538.0,0,PALANTIR TECHNOLOGIES INC.,0.3870967741935516,3.7958115183246077
2022-09-15,7.47,8.1,7.45,8.01,51700626.0,0,PALANTIR TECHNOLOGIES INC.,7.2289156626506035,8.724832214765094
2022-09-14,7.45,7.63,7.33,7.63,29422539.0,0,PALANTIR TECHNOLOGIES INC.,2.4161073825503316,4.09276944065484
2022-09-13,7.63,7.66,7.45,7.48,29770663.0,0,PALANTIR TECHNOLOGIES INC.,-1.9659239842726013,2.8187919463087243
2022-09-12,7.86,8.03,7.82,8.01,30544819.0,0,PALANTIR TECHNOLOGIES INC.,1.9083969465648787,2.6854219948848983
2022-09-09,7.68,7.82,7.64,7.79,27860611.0,0,PALANTIR TECHNOLOGIES INC.,1.432291666666671,2.356020942408385
2022-09-08,7.33,7.53,7.27,7.53,26303595.0,0,PALANTIR TECHNOLOGIES INC.,2.7285129604365648,3.576341127922981
2022-09-07,7.27,7.43,7.18,7.39,30329957.0,0,PALANTIR TECHNOLOGIES INC.,1.650618982118296,3.4818941504178276
2022-09-06,7.45,7.46,7.17,7.28,30218338.0,0,PALANTIR TECHNOLOGIES INC.,-2.2818791946308714,4.0446304044630415
2022-09-02,7.67,7.67,7.35,7.4,25965044.0,0,PALANTIR TECHNOLOGIES INC.,-3.520208604954362,4.353741496598643
2022-09-01,7.61,7.62,7.22,7.49,39079702.0,0,PALANTIR TECHNOLOGIES INC.,-1.5768725361366636,5.540166204986155
2022-08-31,7.95,8.0,7.7,7.72,28691526.0,0,PALANTIR TECHNOLOGIES INC.,-2.8930817610062944,3.896103896103894
2022-08-30,7.93,7.975,7.68,7.79,27189202.0,0,PALANTIR TECHNOLOGIES INC.,-1.7654476670870074,3.841145833333333
2022-08-29,7.82,7.9983,7.76,7.81,28464680.0,0,PALANTIR TECHNOLOGIES INC.,-0.12787723785167102,3.070876288659802
2022-08-26,8.42,8.43,7.93,7.94,34150358.0,0,PALANTIR TECHNOLOGIES INC.,-5.700712589073629,6.305170239596469
2022-08-25,8.22,8.43,8.05,8.42,25635573.0,0,PALANTIR TECHNOLOGIES INC.,2.4330900243308915,4.720496894409925
2022-08-24,8.04,8.36,7.98,8.1,26576407.0,0,PALANTIR TECHNOLOGIES INC.,0.7462686567164242,4.761904761904749
2022-08-23,8.1,8.28,8.0,8.01,25658542.0,0,PALANTIR TECHNOLOGIES INC.,-1.1111111111111094,3.499999999999992
2022-08-22,8.32,8.4,8.06,8.07,37824865.0,0,PALANTIR TECHNOLOGIES INC.,-3.004807692307692,4.21836228287841
2022-08-19,9.0,9.01,8.48,8.51,40560185.0,0,PALANTIR TECHNOLOGIES INC.,-5.444444444444447,6.249999999999992
2022-08-18,9.42,9.47,9.12,9.15,26365589.0,0,PALANTIR TECHNOLOGIES INC.,-2.866242038216556,3.8377192982456303
2022-08-17,9.56,9.6188,9.33,9.43,33933634.0,0,PALANTIR TECHNOLOGIES INC.,-1.3598326359832718,3.0953912111468402
2022-08-16,9.85,9.88,9.36,9.74,40681240.0,0,PALANTIR TECHNOLOGIES INC.,-1.1167512690355272,5.5555555555555705
2022-08-15,9.82,10.1,9.76,9.91,33263354.0,0,PALANTIR TECHNOLOGIES INC.,0.9164969450101819,3.4836065573770476
2022-08-12,9.55,9.97,9.42,9.91,30638186.0,0,PALANTIR TECHNOLOGIES INC.,3.769633507853397,5.838641188959668
2022-08-11,9.76,10.05,9.4,9.42,44790863.0,0,PALANTIR TECHNOLOGIES INC.,-3.4836065573770476,6.91489361702128
2022-08-10,9.51,9.66,9.32,9.59,46054905.0,0,PALANTIR TECHNOLOGIES INC.,0.8412197686645645,3.648068669527895
2022-08-09,9.54,9.57,9.01,9.25,58788927.0,0,PALANTIR TECHNOLOGIES INC.,-3.039832285115295,6.2153163152053335
2022-08-08,9.77,10.4,9.71,9.82,125272644.0,0,PALANTIR TECHNOLOGIES INC.,0.5117707267144392,7.106076210092683
2022-08-05,11.01,11.62,10.85,11.45,50264847.0,0,PALANTIR TECHNOLOGIES INC.,3.9963669391462266,7.096774193548383
2022-08-04,11.19,11.41,11.03,11.32,32093381.0,0,PALANTIR TECHNOLOGIES INC.,1.1617515638963432,3.4451495920217665
2022-08-03,11.08,11.34,11.04,11.2,35796465.0,0,PALANTIR TECHNOLOGIES INC.,1.0830324909747222,2.7173913043478324
2022-08-02,10.32,11.23,10.26,10.92,40958813.0,0,PALANTIR TECHNOLOGIES INC.,5.813953488372089,9.454191033138407
2022-08-01,10.25,10.7,10.1216,10.47,31694733.0,0,PALANTIR TECHNOLOGIES INC.,2.14634146341464,5.714511539677506
2022-07-29,10.01,10.35,9.92,10.35,31106607.0,0,PALANTIR TECHNOLOGIES INC.,3.3966033966033953,4.334677419354835
2022-07-28,10.03,10.2,9.74,10.13,27172854.0,0,PALANTIR TECHNOLOGIES INC.,0.997008973080772,4.722792607802865
2022-07-27,9.67,10.03,9.5,10.02,29810929.0,0,PALANTIR TECHNOLOGIES INC.,3.6194415718717647,5.578947368421046
2022-07-26,9.66,9.66,9.38,9.4,21997819.0,0,PALANTIR TECHNOLOGIES INC.,-2.6915113871635588,2.9850746268656647
2022-07-25,9.83,9.85,9.52,9.68,21484978.0,0,PALANTIR TECHNOLOGIES INC.,-1.5259409969481215,3.4663865546218497
2022-07-22,10.35,10.57,9.73,9.84,38915495.0,0,PALANTIR TECHNOLOGIES INC.,-4.927536231884056,8.633093525179854
2022-07-21,10.37,10.76,10.22,10.49,51691188.0,0,PALANTIR TECHNOLOGIES INC.,1.1571841851494793,5.28375733855185
2022-07-20,9.44,10.2,9.44,10.11,40845162.0,0,PALANTIR TECHNOLOGIES INC.,7.097457627118644,8.050847457627116
2022-07-19,9.15,9.37,8.89,9.34,29033769.0,0,PALANTIR TECHNOLOGIES INC.,2.0765027322404315,5.399325084364439
2022-07-18,9.25,9.45,9.005,9.03,32428356.0,0,PALANTIR TECHNOLOGIES INC.,-2.378378378378385,4.941699056079939
2022-07-15,9.01,9.12,8.65,9.04,34918133.0,0,PALANTIR TECHNOLOGIES INC.,0.33296337402884973,5.433526011560681
2022-07-14,9.23,9.28,8.85,8.9,26702065.0,0,PALANTIR TECHNOLOGIES INC.,-3.575297941495125,4.858757062146889
2022-07-13,9.22,9.55,9.05,9.28,32461304.0,0,PALANTIR TECHNOLOGIES INC.,0.6507592190889232,5.524861878453039
2022-07-12,9.66,9.9599,9.27,9.49,42765812.0,0,PALANTIR TECHNOLOGIES INC.,-1.7598343685300202,7.442286947141313
2022-07-11,9.98,9.9938,9.53,9.56,34049499.0,0,PALANTIR TECHNOLOGIES INC.,-4.208416833667334,4.866736621196232
2022-07-08,9.92,10.38,9.83,10.17,36737070.0,0,PALANTIR TECHNOLOGIES INC.,2.520161290322581,5.595116988809773
2022-07-07,9.76,10.28,9.75,10.18,35672506.0,0,PALANTIR TECHNOLOGIES INC.,4.303278688524589,5.435897435897429
2022-07-06,10.01,10.31,9.74,9.8,54604339.0,0,PALANTIR TECHNOLOGIES INC.,-2.0979020979020886,5.852156057494869
2022-07-05,9.14,10.1,9.0,10.07,55913039.0,0,PALANTIR TECHNOLOGIES INC.,10.175054704595182,12.222222222222218
2022-07-01,9.11,9.43,9.0305,9.27,33504389.0,0,PALANTIR TECHNOLOGIES INC.,1.7563117453347987,4.423896794197439
2022-06-30,9.02,9.19,8.72,9.07,33636395.0,0,PALANTIR TECHNOLOGIES INC.,0.5543237250554403,5.38990825688072
2022-06-29,9.35,9.42,9.07,9.23,40408663.0,0,PALANTIR TECHNOLOGIES INC.,-1.28342245989304,3.858875413450933
2022-06-28,9.57,9.88,9.19,9.31,45683156.0,0,PALANTIR TECHNOLOGIES INC.,-2.716823406478577,7.508161044613725
2022-06-27,10.15,10.16,9.51,9.62,44767950.0,0,PALANTIR TECHNOLOGIES INC.,-5.221674876847302,6.834910620399583
2022-06-24,9.53,10.2,9.48,10.19,67826046.0,0,PALANTIR TECHNOLOGIES INC.,6.925498426023087,7.594936708860748
2022-06-23,9.02,9.5,8.84,9.46,44618047.0,0,PALANTIR TECHNOLOGIES INC.,4.87804878048782,7.466063348416291
2022-06-22,8.52,9.285,8.45,9.01,43486258.0,0,PALANTIR TECHNOLOGIES INC.,5.751173708920191,9.881656804733739
2022-06-21,8.59,9.05,8.56,8.71,48887634.0,0,PALANTIR TECHNOLOGIES INC.,1.3969732246798718,5.7242990654205625
2022-06-17,7.7,8.33,7.69,8.24,45517993.0,0,PALANTIR TECHNOLOGIES INC.,7.012987012987014,8.322496749024703
2022-06-16,7.84,7.985,7.58,7.67,36793539.0,0,PALANTIR TECHNOLOGIES INC.,-2.168367346938775,5.343007915567285
2022-06-15,7.92,8.3,7.815,8.12,38235303.0,0,PALANTIR TECHNOLOGIES INC.,2.525252525252516,6.206014075495845
2022-06-14,7.735,7.98,7.585,7.82,30564136.0,0,PALANTIR TECHNOLOGIES INC.,1.0989010989010985,5.207646671061311
2022-06-13,7.99,8.0,7.5,7.64,40942971.0,0,PALANTIR TECHNOLOGIES INC.,-4.380475594493123,6.666666666666667
2022-06-10,8.48,8.58,8.14,8.26,30293236.0,0,PALANTIR TECHNOLOGIES INC.,-2.5943396226415167,5.405405405405399
2022-06-09,9.13,9.16,8.67,8.68,30588227.0,0,PALANTIR TECHNOLOGIES INC.,-4.928806133625422,5.651672433679356
2022-06-08,9.18,9.42,9.09,9.18,29056310.0,0,PALANTIR TECHNOLOGIES INC.,0.0,3.630363036303631
2022-06-07,8.89,9.14,8.73,9.13,28049430.0,0,PALANTIR TECHNOLOGIES INC.,2.69966254218223,4.696449026345935
2022-06-06,9.11,9.21,8.78,8.98,35101113.0,0,PALANTIR TECHNOLOGIES INC.,-1.4270032930845116,4.8974943052391975
2022-06-03,9.04,9.25,8.86,8.94,36632342.0,0,PALANTIR TECHNOLOGIES INC.,-1.106194690265483,4.401805869074499
2022-06-02,8.54,9.39,8.4606,9.3,41479909.0,0,PALANTIR TECHNOLOGIES INC.,8.899297423887607,10.98503652223248
2022-06-01,8.72,8.9785,8.38,8.46,34438066.0,0,PALANTIR TECHNOLOGIES INC.,-2.9816513761467864,7.142004773269685
2022-05-31,8.97,9.1,8.56,8.68,41672271.0,0,PALANTIR TECHNOLOGIES INC.,-3.232998885172808,6.308411214953261
2022-05-27,8.5,8.85,8.4336,8.85,37063986.0,0,PALANTIR TECHNOLOGIES INC.,4.117647058823525,4.9373932840068235
2022-05-26,7.84,8.4,7.77,8.36,39738920.0,0,PALANTIR TECHNOLOGIES INC.,6.6326530612244845,8.108108108108118
2022-05-25,7.52,8.0183,7.51,7.96,35068948.0,0,PALANTIR TECHNOLOGIES INC.,5.85106382978724,6.768308921438085
2022-05-24,7.98,7.99,7.37,7.55,47218653.0,"$16,000,000",PALANTIR TECHNOLOGIES INC.,-5.3884711779448695,8.412483039348713
2022-05-23,8.01,8.17,7.8,8.01,27755176.0,0,PALANTIR TECHNOLOGIES INC.,0.0,4.7435897435897445
2022-05-20,8.26,8.4,7.71,8.08,40879105.0,0,PALANTIR TECHNOLOGIES INC.,-2.1791767554479384,8.949416342412457
2022-05-19,7.97,8.5814,7.945,8.31,35780868.0,0,PALANTIR TECHNOLOGIES INC.,4.26599749058972,8.010069225928257
2022-05-18,8.21,8.43,7.92,8.01,29304567.0,0,PALANTIR TECHNOLOGIES INC.,-2.4360535931790626,6.439393939393937
2022-05-17,8.1,8.46,8.01,8.36,38620821.0,0,PALANTIR TECHNOLOGIES INC.,3.209876543209874,5.617977528089901
2022-05-16,8.17,8.43,8.01,8.04,46153164.0,0,PALANTIR TECHNOLOGIES INC.,-1.5911872705018457,5.243445692883894
2022-05-13,7.52,8.35,7.52,8.34,69242703.0,0,PALANTIR TECHNOLOGIES INC.,10.904255319148941,11.037234042553193
2022-05-12,6.55,7.38,6.44,7.34,82147335.0,0,PALANTIR TECHNOLOGIES INC.,12.061068702290077,14.596273291925458
2022-05-11,7.28,7.54,6.66,6.71,72894876.0,0,PALANTIR TECHNOLOGIES INC.,-7.829670329670334,13.213213213213212
2022-05-10,7.56,7.7032,6.93,7.29,86932388.0,"$18,895,000",PALANTIR TECHNOLOGIES INC.,-3.571428571428566,11.15728715728716
2022-05-09,7.78,7.85,7.32,7.46,170871733.0,0,PALANTIR TECHNOLOGIES INC.,-4.113110539845763,7.240437158469937
2022-05-06,10.0,10.05,9.42,9.48,69691303.0,0,PALANTIR TECHNOLOGIES INC.,-5.199999999999996,6.687898089171982
2022-05-05,10.8,10.8,9.98,10.12,40523644.0,0,PALANTIR TECHNOLOGIES INC.,-6.296296296296309,8.216432865731466
